#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat               All_J.dat.csv
1.05743055555599994477e+02  8.44003197442000008266e+00  6.55698081534799968040e+01  1.97222367989400015897e-02  9.97179974420500002452e+02  5.30283062444100040011e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.05750000000000000000e+02  8.75999999999999978684e+00  6.11799999999999997158e+01  1.95951699999999985613e-02  9.97000000000000000000e+02  5.00252968750000000000e+05  2.00000000000000000000e+00  9.40531445285327935774e-05
1.05756944444400005523e+02  8.93001918465200006381e+00  6.09601023181400023532e+01  1.99261455290999991985e-02  9.96860044764199983547e+02  5.33456229104800033383e+05  2.00000000000000000000e+00  2.86808257258851012281e-03
1.05763888888899998619e+02  8.83000000000000007105e+00  6.21699232613799992464e+01  2.02571210581999998357e-02  9.96929985611500001141e+02  5.66659489459599950351e+05  2.00000000000000000000e+00  6.14046410962539967841e-04
1.05770833333300004142e+02  8.75000479616299919883e+00  6.21999424460399978898e+01  2.05880965873000004729e-02  9.96720067146300038985e+02  5.99862749814399983734e+05  2.00000000000000000000e+00  1.58826158313675989964e-03
1.05777777777799997239e+02  8.92998401278899933686e+00  5.93901055155900010618e+01  2.01326562433900013716e-02  9.96769968025599951034e+02  5.84967041694400017150e+05  2.00000000000000000000e+00  6.17943516011478996552e-03
1.05784722222200002761e+02  8.93999040767399932861e+00  5.90299936051199978237e+01  1.96578778042299992523e-02  9.96730044764199988094e+02  5.70071333305599982850e+05  2.00000000000000000000e+00  4.75938277872970001703e-03
1.05791666666699995858e+02  8.91000000000000014211e+00  6.05100335731399994188e+01  1.91830993650799995487e-02  9.96769980815299959431e+02  5.55175625784600037150e+05  3.71597493635700004688e+00  2.31770669475711999646e-03
1.05798611111100001381e+02  8.77999999999999936051e+00  6.08999152677800026368e+01  2.06882832222200011008e-02  9.96800007993600047485e+02  6.95573688023100025021e+05  2.91124815763800004476e+00  1.36256605852287000780e-02
1.05805555555599994477e+02  8.90998081534799979408e+00  5.97300703437200013468e+01  2.22932971111099997863e-02  9.96739968025599978318e+02  8.35971750261500012130e+05  5.31641426528099980686e+00  9.57939253331228923738e-03
1.05812500000000000000e+02  9.10999999999999943157e+00  6.01000000000000014211e+01  2.41366728571399992431e-02  9.96850000000000022737e+02  9.76369812500000000000e+05  2.23157032353500017763e+00  3.88027109856709006078e-04
1.05819444444400005523e+02  8.88999360511600045243e+00  6.15499104716200022835e+01  2.90522680952399990628e-02  9.96809974420499997905e+02  1.04109199987900000997e+06  4.97179187960700019744e+00  9.99999999999999954748e-07
1.05826388888899998619e+02  8.58000639488500027596e+00  6.33899232613799981095e+01  3.39678633333300034058e-02  9.96889987210200047230e+02  1.10581418725900002755e+06  6.51536177337000044218e+00  1.26007015050183003579e-02
1.05833333333300004142e+02  8.32998561151100069821e+00  6.53500671462799971323e+01  3.83667941269899975820e-02  9.96839942446000009113e+02  1.17053637463800003752e+06  7.53310012182900035071e+00  9.71148019389806924084e-03
1.05840277777799997239e+02  8.36999360511600087875e+00  6.54100703437299983989e+01  3.25185467724899979203e-02  9.96759984012800032360e+02  1.07427754184599989094e+06  7.20039757789900036755e+00  9.99999999999999954748e-07
1.05847222222200002761e+02  8.26999999999999957367e+00  6.55501151079200070626e+01  2.66702994179799993124e-02  9.96839980815300009453e+02  9.78018708153899991885e+05  9.25247487495200005014e+00  5.39463289363579980712e-03
1.05854166666699995858e+02  8.20002877697799981149e+00  6.58000527577899987364e+01  2.09944273015899990353e-02  9.96690062350099992727e+02  8.81759874948399956338e+05  5.99906758926200023296e+00  6.09556608241258041092e-03
1.05861111111100001381e+02  8.27000319744199963168e+00  6.43199968025599986277e+01  2.23284815343900017170e-02  9.96760006394899960469e+02  8.72525749965599970892e+05  9.94923103972699962583e+00  3.56537398773758978932e-03
1.05868055555599994477e+02  8.33999999999999985789e+00  6.31599936051200003817e+01  2.36625357671999998754e-02  9.96710076738600037061e+02  8.63291624982799985446e+05  8.62853284428300071340e+00  3.48408702508119019758e-02
1.05875000000000000000e+02  8.33000000000000007105e+00  6.42500000000000000000e+01  2.49965899999999990877e-02  9.96730000000000018190e+02  8.54057500000000000000e+05  9.09340347635600032561e+00  9.99999999999999954748e-07
1.05881944444400005523e+02  8.24997442046399953597e+00  6.41199680255799933093e+01  2.33238353703699996533e-02  9.96740063948799956961e+02  7.97887312604599981569e+05  8.86546882209800024555e+00  9.99999999999999954748e-07
1.05888888888899998619e+02  8.38999360511500036353e+00  6.32699840127899975073e+01  2.16510807407400002189e-02  9.96710025579499983905e+02  7.41717125209299963899e+05  8.15179923588400079382e+00  9.99999999999999954748e-07
1.05895833333300004142e+02  8.27999040767399918650e+00  6.33599712230199969554e+01  1.99783261111100007845e-02  9.96749985611500051164e+02  6.85546937813899945468e+05  1.30245062580400006169e+01  9.99999999999999954748e-07
1.05902777777799997239e+02  8.22998721023200019431e+00  6.32899072741800026165e+01  1.99933188359800000089e-02  9.96879984012800036908e+02  6.35383750093500013463e+05  5.61963471856900032009e+00  8.95349266956044979697e-04
1.05909722222200002761e+02  7.81998081534699984729e+00  6.53500959232599996085e+01  2.00498135449699993460e-02  9.96680035171900044588e+02  5.85220562406499986537e+05  6.63437827673400004613e+00  3.75319039895120995683e-04
1.05916666666699995858e+02  7.43001438848899997680e+00  6.71399376498799966839e+01  2.01063082539700010987e-02  9.96880033573100035937e+02  5.35057375046700006351e+05  1.40545397259700006742e+01  9.59178898421245016348e-05
1.05923611111100001381e+02  7.16000319744200020011e+00  6.77600031974399996670e+01  2.03096892592600011818e-02  9.96880006394899965017e+02  5.43420395864499965683e+05  1.01429624466699994656e+01  2.43931464318202992358e-03
1.05930555555599994477e+02  7.14999360511600023926e+00  6.72599616307000047755e+01  2.05204762963000011955e-02  9.96760025579500052118e+02  5.51783416682200040668e+05  1.22666657045999993869e+01  3.71689566216589981074e-03
1.05937500000000000000e+02  7.13999999999999968026e+00  6.77099999999999937472e+01  2.07312633333299987937e-02  9.96769999999999981810e+02  5.60146437500000000000e+05  9.59562875538900073025e+00  2.81973570729354000575e-03
1.05944444444400005523e+02  6.87996802558000020156e+00  6.87900191846500064230e+01  2.09117335555599991037e-02  9.96780051159100025870e+02  5.64251458325700019486e+05  1.47558865655500000003e+01  1.10219364211890991957e-03
1.05951388888899998619e+02  6.81000639488499981411e+00  6.61300623501300037788e+01  2.10898516111099991466e-02  9.96900006394899946827e+02  5.68356479151400038972e+05  1.03957423982599994616e+01  1.37278615700268998706e-02
1.05958333333300004142e+02  6.99005275779400037095e+00  6.69300479616299952568e+01  2.12570160317499985692e-02  9.96809923261399944749e+02  5.72461499977099942043e+05  1.23291307056299999090e+01  9.99999999999999954748e-07
1.05965277777799997239e+02  6.94998081534699974071e+00  6.82499616306899952178e+01  2.12069333597900006039e-02  9.96750000000000000000e+02  5.97078291620800038800e+05  6.64625324166900011136e+00  9.99999999999999954748e-07
1.05972222222200002761e+02  6.94001598721099988154e+00  6.93900479616300032149e+01  2.11568506878299991691e-02  9.96809961630699945090e+02  6.21695083379199961200e+05  9.57676630282099949909e+00  9.99999999999999954748e-07
1.05979166666699995858e+02  6.91002877697799977597e+00  7.13996786570800026084e+01  2.11281429365100005546e-02  9.96629999999999995453e+02  6.46311874882500036620e+05  9.08668302558199947327e+00  9.99999999999999954748e-07
1.05986111111100001381e+02  6.80999520383700041037e+00  7.31999824140700070529e+01  2.19686819576699991774e-02  9.96540019184699985999e+02  6.25287562421699985862e+05  9.25280595329600075161e+00  1.75150681800536993371e-03
1.05993055555599994477e+02  6.83001918465200041908e+00  7.50397761790599986398e+01  2.28092209788400002157e-02  9.96570051159099989491e+02  6.04263249960800050758e+05  9.02370278752099963526e+00  9.99999999999999954748e-07
1.06000000000000000000e+02  6.44000000000000039080e+00  7.65900000000000034106e+01  2.36497599999999988385e-02  9.96620000000000004547e+02  5.83238937500000000000e+05  8.98888705329100012875e+00  5.06268006156306970417e-03
1.06006944444400005523e+02  6.48992965627599982525e+00  7.66499232613900005617e+01  2.44902990211600009307e-02  9.96480140687399966737e+02  5.48500468814700026996e+05  9.00206119312399977161e+00  7.35118442151037020105e-03
1.06013888888899998619e+02  6.45000000000000017764e+00  7.63899808153500003982e+01  2.53308380423299984996e-02  9.96819979216600017935e+02  5.13762000129399995785e+05  8.38189906729200018276e+00  2.78755311374379998336e-04
1.06020833333300004142e+02  6.00996642685900006597e+00  7.86100095923300017375e+01  2.61713770634900005918e-02  9.96700081534800006011e+02  4.79023531444100022782e+05  9.54810497899300081315e+00  2.90592989461164021361e-03
1.06027777777799997239e+02  6.09000319744199991590e+00  7.94199968025599929433e+01  2.63306913227500001551e-02  9.96879974420500047927e+02  4.09850593878899991978e+05  3.09833912447800008394e+00  9.99999999999999954748e-07
1.06034722222200002761e+02  5.83001598721099956180e+00  8.02400959232600001769e+01  2.64732541534399984373e-02  9.96709977617899994584e+02  3.40677656121100008022e+05  5.27540251061399967369e+00  9.99999999999999954748e-07
1.06041666666699995858e+02  6.13999520383699959325e+00  8.25299664268599997285e+01  2.66158169841300001890e-02  9.96610023980799951460e+02  2.71504718753600027412e+05  2.99890148889299990032e+00  9.99999999999999954748e-07
1.06048611111100001381e+02  6.05998721023100017646e+00  8.28900239808200041125e+01  2.66046744722200009803e-02  9.96670020783399991160e+02  2.72147572919099999126e+05  7.63317942235900037673e+00  9.99999999999999954748e-07
1.06055555555599994477e+02  5.75002557953599957585e+00  8.42199552358100049787e+01  2.65857821111099984490e-02  9.96689955235799970978e+02  2.72790427084500028286e+05  5.55011030091399959474e+00  9.99999999999999954748e-07
1.06062500000000000000e+02  6.01999999999999957367e+00  8.36500000000000056843e+01  2.65802180952399991209e-02  9.96370000000000004547e+02  2.73433281250000000000e+05  6.46892150154899958636e+00  1.40085021371678005120e-28
1.06069444444400005523e+02  5.70987849720400042486e+00  8.18400063948800067237e+01  2.67464416402099988690e-02  9.96469993605099944034e+02  2.62155744812700024340e+05  6.70233430400699958795e+00  9.99999999999999954748e-07
1.06076388888899998619e+02  5.43998721023100006988e+00  8.19700591526799939857e+01  2.69126651851900010326e-02  9.96399995203800017407e+02  2.50878208375399990473e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.06083333333300004142e+02  5.44002398081499993765e+00  8.19099424460400058479e+01  2.70584433333300004854e-02  9.96299947242200005348e+02  2.39600671938000014052e+05  2.13313975279500001037e+00  9.99999999999999954748e-07
1.06090277777799997239e+02  5.52001598721099995259e+00  8.45799232613899931721e+01  2.67987211111100007144e-02  9.96140057554000009077e+02  2.14251947963899991009e+05  4.53691215775099987439e+00  9.99999999999999954748e-07
1.06097222222200002761e+02  5.76001598721100016576e+00  8.36897697841699965693e+01  2.65389988888900009434e-02  9.96050038369299954866e+02  1.88903223911100008991e+05  2.12175831463899999818e+00  9.99999999999999954748e-07
1.06104166666699995858e+02  5.88999999999999968026e+00  8.40404028777000036143e+01  2.63049344444499996754e-02  9.95830081534800001464e+02  1.63554499968399992213e+05  2.24422083480799994248e+00  4.23093346592199028781e-05
1.06111111111100001381e+02  5.41998880895199963703e+00  8.33700000000000045475e+01  2.71142862962999997567e-02  9.95810011190999944120e+02  1.57899557270599994808e+05  2.56692237067600004252e+00  1.65251287490014004376e-03
1.06118055555599994477e+02  4.88989768185599960049e+00  8.45799744204600045805e+01  2.79236381481499998380e-02  9.95979891286999986733e+02  1.52244614572799997404e+05  2.24509309155699998684e+00  1.49780423252604999625e-03
1.06125000000000000000e+02  5.20999999999999996447e+00  8.59399999999999977263e+01  2.87329899999999999194e-02  9.95860000000000013642e+02  1.46589671875000000000e+05  2.89618178030000006373e+00  2.67735311859573993712e-03
1.06131944444400005523e+02  5.14001278976799991227e+00  8.71600191846499967596e+01  2.82412902645499987175e-02  9.95890006394899955922e+02  1.76292583278000005521e+05  2.55583599973000019645e+00  6.61457208300967984538e-03
1.06138888888899998619e+02  5.26999200639400022794e+00  8.74800447641899978635e+01  2.77495905291000009851e-02  9.95780012789800025530e+02  2.05995494681000011042e+05  6.83880736117999976642e+00  3.03594753517482003613e-03
1.06145833333300004142e+02  5.34000479616299994490e+00  8.83499808153499941454e+01  2.72578907936499997833e-02  9.95890009592299975338e+02  2.35698406083999987459e+05  3.68686122657600012786e+00  6.00004320643037977745e-03
1.06152777777799997239e+02  5.28999360511599991952e+00  8.81500127897700025414e+01  2.78238632804200004822e-02  9.95930022382099991773e+02  2.79301885335400002077e+05  4.51217858838700003332e+00  9.99999999999999954748e-07
1.06159722222200002761e+02  5.22998081534699998940e+00  8.84298816946400023653e+01  2.84158441005300001214e-02  9.95750025579499947526e+02  3.22905364664599997923e+05  6.40880042366999980175e+00  6.38221635764074993191e-03
1.06166666666699995858e+02  5.06999520383700019721e+00  8.85401342925700021169e+01  2.90078249206399997606e-02  9.95770043165500055693e+02  3.66508844067599973641e+05  2.40002147845800006820e+00  5.96592752377521026198e-04
1.06173611111100001381e+02  4.92998880895200031205e+00  8.86600463629099948548e+01  3.14994077777800002282e-02  9.95660017585900050108e+02  4.23330458545000001322e+05  6.74612578037300014699e+00  8.17780134901298946630e-04
1.06180555555599994477e+02  4.63998721023200033642e+00  8.96096674660300038795e+01  3.40867688888899997290e-02  9.95630031974400026229e+02  4.80152073022499971557e+05  2.00000000000000000000e+00  7.22108640702338010209e-03
1.06187500000000000000e+02  4.73000000000000042633e+00  8.96599999999999965894e+01  3.66741299999999992298e-02  9.95539999999999963620e+02  5.36973687500000000000e+05  2.00000000000000000000e+00  7.54148390648563989036e-03
1.06194444444400005523e+02  4.85999360511600020374e+00  9.00702941646599981596e+01  3.50647303333299978356e-02  9.95560095923299968490e+02  4.50812156410499999765e+05  4.26881627792000006849e+00  7.65601679238887985156e-04
1.06201388888899998619e+02  4.77000319744199963168e+00  9.19700047961599977953e+01  3.31297199166699987694e-02  9.95540023980800015124e+02  3.64650625320999999531e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
1.06208333333300004142e+02  4.65999520383700005510e+00  9.33001007194200013828e+01  3.12744306349199974182e-02  9.95510014388500053428e+02  2.78489094231499999296e+05  2.57452278689900015962e+00  9.99999999999999954748e-07
1.06215277777799997239e+02  4.50000319744200005800e+00  9.51299488409299982550e+01  3.10002771957700005989e-02  9.95490003197400028512e+02  2.41487692777299991576e+05  3.03454158809199991964e+00  4.97412960076594034414e-03
